applicant_id,application_date,decision_date,visa_status,nationality,processing_center,job_title,job_info_education,naics_title,annual_income_usd,processing_time_days,application_date_year,application_date_month,application_date_day,application_date_dayofweek,decision_date_year,decision_date_month,decision_date_day,decision_date_dayofweek,annual_income_usd_to_processing_time_days_ratio,applicant_id_frequency,visa_status_frequency,nationality_frequency
A-15252-15889,2015-11-20,2016-03-28,Certified-Expired,INDIA,CA,Senior Professional Services Engineer,Bachelor's,Custom Computer Programming Services,134638.0,129,2015,11,20,4,2016,3,28,0,1035.676923076923,1,3341,4703
A-16216-38593,2016-08-24,2016-11-07,Certified,INDIA,CA,Software Engineer II,Master's,Custom Computer Programming Services,115000.0,75,2016,8,24,2,2016,11,7,0,1513.157894736842,1,4398,4703
A-14052-44216,2014-08-25,2015-01-09,Certified-Expired,EGYPT,NEW HAMPSHIRE,Assistant Professor in Psychiatry (Geriatric Psychiatry),Other,"Colleges, Universities, and Professional Schools",155000.0,137,2014,8,25,0,2015,1,9,4,1123.1884057971015,1,3341,17
A-16192-30915,2016-07-15,2016-09-27,Certified,INDIA,MA,Sr. Software Engineer – C#,Bachelor's,Custom Computer Programming Services,132000.0,74,2016,7,15,4,2016,9,27,1,1760.0,1,4398,4703
A-16081-87040,2016-03-21,2016-06-29,Certified,INDIA,CA,DESIGN ENGINEER,Master's,Custom Computer Programming Services,81432.0,100,2016,3,21,0,2016,6,29,2,806.2574257425742,1,4398,4703
A-14127-67330,2014-05-07,2014-10-20,Certified-Expired,INDIA,CALIFORNIA,Senior Engineer,Bachelor's,Custom Computer Programming Services,113850.0,166,2014,5,7,2,2014,10,20,0,681.7365269461078,1,3341,4703
A-15198-99334,2015-07-17,2016-01-25,Certified-Expired,INDIA,TX,Computer Systems Analyst - II,Bachelor's,Custom Computer Programming Services,64438.0,192,2015,7,17,4,2016,1,25,0,333.8756476683938,1,3341,4703
A-14253-05897,2014-11-18,2015-05-01,Certified,GERMANY,CALIFORNIA,Software Engineer,Doctorate,Semiconductor and Other Electronic Component Manufacturing,98800.0,164,2014,11,18,1,2015,5,1,4,598.7878787878788,1,4398,43
A-14322-26762,2014-11-18,2015-04-30,Certified,INDIA,NEW YORK,CIVIL ENGINEER,Master's,Commercial and Institutional Building Construction,78500.0,163,2014,11,18,1,2015,4,30,3,478.6585365853659,1,4398,4703
A-14267-09986,2014-10-01,2015-02-24,Certified-Expired,CANADA,CALIFORNIA,Staff Microprocessor Architect,Master's,Semiconductor and Other Electronic Component Manufacturing,150000.0,146,2014,10,1,2,2015,2,24,1,1020.4081632653061,1,3341,280
A-16287-61390,2016-10-24,2016-12-23,Certified,INDIA,TX,SAP PP/VC Business Analyst,Bachelor's,Custom Computer Programming Services,123178.0,60,2016,10,24,0,2016,12,23,4,2019.311475409836,1,4398,4703
A-15260-18635,2015-10-01,2016-03-16,Certified-Expired,INDIA,AZ,Design Engineer,Master's,Custom Computer Programming Services,86507.0,167,2015,10,1,3,2016,3,16,2,514.922619047619,1,3341,4703
A-14248-04474,2014-09-05,2015-02-03,Certified-Expired,INDIA,ARIZONA,Senior Programmer Analyst,Bachelor's,Marketing Consulting Services,103925.0,151,2014,9,5,4,2015,2,3,1,683.7171052631579,1,3341,4703
A-16104-96848,2016-04-13,2016-07-08,Certified,SYRIA,TX,Shuttle Driver,Master's,Custom Computer Programming Services,93101.0,86,2016,4,13,2,2016,7,8,4,1070.1264367816093,1,4398,4
A-16188-29715,2016-07-21,2016-10-12,Certified,INDIA,CA,SAP Consultant,Bachelor's,Custom Computer Programming Services,138362.0,83,2016,7,21,3,2016,10,12,2,1647.1666666666667,1,4398,4703
A-15077-59749,2015-06-30,2015-12-09,Certified-Expired,INDIA,MD,Java Developer,Master's,Custom Computer Programming Services,115794.0,162,2015,6,30,1,2015,12,9,2,710.3926380368098,1,3341,4703
